PROCSFUNCT|STRNUM|INUMBR|ITEMNO|IDESCR|ISTYLN|SNUMBR|GGSKU|IDEPT|ISDEPT|ICLAS|ISCLAS|DEPTNM|SDEPTNM|CLASNM|SCLASNM|MCHNUM|ASNUM|IVNDPN|IUPC|DSPNCD|ISTYPE|GIFTCARD|PHYGCCNTRY|IMFGR|ILCOD|ICUCST|ORIGN|REGPRC|SALPRC|OFFTXT|CA_ORIGN|CA_REGPRC|CA_SALPRC|CA_OFFTXT|BTCCOD|AVLFS|ONORD|SKUSDTW|SKUEDTW|SSNSDTW|SSNEDTW|SSTYLE|IDLGTH|IDWDTH|IDHGHT|IWGHT|IUCOD|SKUORG|SKUORGDES|ECCN|BUYFLAG|ADDTOCART|SALEFLAG|CLEARFLAG|PUBFLAG|BOFLAG|NEWFLAG|NEWARVLFLG|DROPSHPFLG|PRESALEFLG|SOLOSALE|RTLONHAND|RTLONLYFLG|HLDCOD|NAVIGATE|LIVEFLAG|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|FLAG6|BUYMSG|DUTY|WEBID|IMLAB1|IMLAB2|CA_BUYFLG|CA_SALEFLG|CA_CLRFLG|CA_PUBFLG|CA_BUYMSG|CA_FLAG1|CA_FLAG2|CA_FLAG3|CA_FLAG4|CA_FLAG5|CA_FLAG6|TRNSDT
C|701|190278|45820102|SNELLED BAITHOLDER|135-00757|1062485||100|135|20|30|FISHING|TERMINAL TACKLE|HOOKS|SNELLED|F04|2650|139 2|47708001823|A|01||||V|.750|2.190|2.190|2.190||2.490|2.490|2.490||BTC0002||60|20060910|99999999|||SNELLED BAITHOLDER HOOK|10.0|2.3|.2|.340|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||B|.00000|10223410|BRONZE|2   6PK|Y|N|N|Y|B|||||||
C|701|202960|28460277|ROOSTER TAIL|131-04027|1063128||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|3223|208-LICH-P|42965810799|A|01||||V|2.020|3.790|3.290|3.290||4.790|4.490|4.490||BTC0002|7|24|20050814|99999999|||ROOSTER TAIL|5.0|1.9|.8|.320|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|46137|LIME/CHRT|1/8 OZ|Y|N|N|Y|F|||||||
C|701|202969|25321407|FLATFISH|130-32162|1074931||100|133|70|22|FISHING|COLD WATER LURES|WALLEYE|BRAND CRANKBAITS|F03|3223|953FRT|52237055933|A|01||||V|3.200|5.490|5.490|5.490||6.290|6.290|6.290||BTC0002||30|20050828|99999999|||FLATFISH|4.8|1.9|.5|.160|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||B|.00000|1862|FIRE TIGER|1 3/4"|Y|N|N|Y|B|||||||
C|701|210270|27661805|CLASSIC VIBRAX|41518|1353606||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-00-105|27752009730|A|01||||V|2.480|4.490|4.490|4.490||5.490|5.490|5.490||BTC0002|16|6|20180304|99999999|||CLASSIC VIBRAX|5.5|1.9|.6|.160|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|CHRM BLU|7/64 OZ|Y|N|N|Y|F|||||||
C|701|210272|27662605|CLASSIC VIBRAX|41519|1353607||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-10-105|27752009747|A|01||||V|2.480|4.490|4.490|4.490||5.490|5.490|5.490||BTC0002|2|6|20180304|99999999|||CLASSIC VIBRAX|5.5|1.9|.6|.160|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|CHRM BLU|1/8 OZ|Y|N|N|Y|F|||||||
C|701|212750|25000003|MARABOU CRAPPIE JIGS|133-29458|1073677||100|131|60|20|FISHING|WIRE BAITS|JIGS|BPS PANFISH JIGS|F02|217489|MCJ32-03|727728187577|A|01||||B|1.110|2.990|2.990|2.990||3.490|3.490|3.490||BTC0002|9|24|20051023|99999999|||MARABOU CRAPPIE JIGS|10.3|3.3|.4|.800|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15631|PRPL|1/32 10 PK|Y|N|N|Y|F|||||||
C|701|212805|25000302|MARABOU CRAPPIE JIGS|133-29458|1073677||100|131|60|20|FISHING|WIRE BAITS|JIGS|BPS PANFISH JIGS|F02|217489|MCJ16-02|727728189076|A|01||||B|1.140|2.990|2.990|2.990||3.490|3.490|3.490||BTC0002|14|360|20050828|99999999|||MARABOU CRAPPIE JIGS|10.3|3.3|.4|.800|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15631|BR/OR/BR|1/16 OZ 10 PK|Y|N|N|Y|F|||||||
C|701|212831|25000316|MARABOU CRAPPIE JIGS|133-29458|1073677||100|131|60|20|FISHING|WIRE BAITS|JIGS|BPS PANFISH JIGS|F02|217489|MCJ16-16|727728184484|A|01||||B|1.140|2.990|2.990|2.990||3.490|3.490|3.490||BTC0002|41|24|20050828|99999999|||MARABOU CRAPPIE JIGS|10.3|3.3|.4|.800|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15631|R/BK/Y|1/16 OZ 10 PK|Y|N|N|Y|F|||||||
C|701|212844|25000502|MARABOU CRAPPIE JIGS|133-29458|1073677||100|131|60|20|FISHING|WIRE BAITS|JIGS|BPS PANFISH JIGS|F02|217489|MCJ18-02|727728184989|A|01||||B|1.190|2.990|2.990|2.990||2.490|2.490|2.490||BTC0002|40|24|20050821|99999999|||MARABOU CRAPPIE JIGS|10.3|3.3|.4|.960|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15631|BR/OR/BR|1/8 OZ 10 PK|Y|N|N|Y|F|||||||
C|701|212884|45823024|LAZER AUTO-OFFSET|135-29488|1073686||100|135|20|10|FISHING|TERMINAL TACKLE|HOOKS|WORM|F04|2650|L045FH-4/0|47708075343|A|01||||V|5.220|11.490|11.490|11.490||12.990|12.990|12.990||BTC0002|5|4|20051009|99999999|||LAZER AUTO-OFFSET|4.9|2.8|1.8|2.720|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|1302041604|BRONZE|4/0 50PK|Y|N|N|Y|F|||||||
C|701|213697|44435521|ROUND BEND HOOK|135-05856|1063363||100|135|20|10|FISHING|TERMINAL TACKLE|HOOKS|WORM|F04|3498|54411|89726033233|A|01||||V|2.170|4.990|4.990|4.990||5.790|5.790|5.790||BTC0002|||20050821|99999999|||WIDE GAP OFFSET HOOK|3.9|2.6|.1|1.000|G|JP|JAPAN|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||.00000|54750|NS BLACK|1/0  6PK|N|N|N|N||||||||
C|701|213698|44435522|ROUND BEND HOOK|135-05856|1063363||100|135|20|10|FISHING|TERMINAL TACKLE|HOOKS|WORM|F04|3498|54412|89726033240|A|01||||V|2.170|4.990|4.990|4.990||5.790|5.790|5.790||BTC0002|2||20050821|99999999|||WIDE GAP OFFSET HOOK|3.9|2.6|.1|1.000|G|JP|JAPAN|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|54750|NS BLACK|2/0  6PK|Y|N|N|Y|F|||||||
C|701|214335|14169100|MAGIBRAID DACRON|180-45472|1081543||151|180|12|10|SALTWATER FISHING|TERMINAL|LINE-PRIVATE LABEL|BRAID|F04|202304|D301094RBMAG|87852230106|A|01||||B|22.240|50.990|50.990|50.990||.000|.000|.000||BTC0002|5|14|20050828|99999999|||1000 METER MAGIBRAID|4.9|4.9|4.0|17.120|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|5081|WHT/RD/BLU DACR|15KG/30LB|N|N|N|N||||||||
C|701|214344|14169700|MAGIBRAID DACRON|180-43450|1080187||151|180|12|10|SALTWATER FISHING|TERMINAL|LINE-PRIVATE LABEL|BRAID|F04|202304|D50328RBMAG|87852250302|A|01||||B|8.160|21.990|21.990|21.990||.000|.000|.000||BTC0002|11||20051113|99999999|||300 METER MAGIBRAID|3.9|3.9|1.9|7.840|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|20099|WHT/RD/BLU DACR|24KG/50LB|N|N|N|N||||||||
C|701|214863|44820027|SOUTHERN & TUNA HOOK|185-43563|1080245||151|180|40|10|SALTWATER FISHING|TERMINAL|HOOKS|HOOKS|F04|3508|7691S-SS-7/0-2|23534104235|A|01||||V|5.560|11.490|11.490|11.490||14.390|14.390|14.390||BTC0002|10|20|20050821|99999999|||SOUTHERN & TUNA HOOK|2.4|1.8|.8|2.000|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|380214862|STAINLESS|7/0   2 PK|Y|N|N|Y|F|||||||
C|701|214868|44820031|SOUTHERN & TUNA HOOK|185-43563|1080245||151|180|40|10|SALTWATER FISHING|TERMINAL|HOOKS|HOOKS|F04|3508|7691S-SS-11/0-2|23534104402|A|01||||V|10.280|20.990|20.990|20.990||26.290|26.290|26.290||BTC0002|20||20050814|99999999|||SOUTHERN & TUNA HOOK|7.1|2.4|.5|2.000|G|CN|CHINA|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|380214862|STAINLESS|11/0  2 PK|Y|N|N|Y|F|||||||
C|701|217002|40051200|CORK BALL FLOATS|185-43425|1080170||151|180|90|10|SALTWATER FISHING|TERMINAL|FLOATS|FLOATS|F04|3812|QPCB3|32413010123|A|01||||V|2.030|6.490|6.490|6.490||6.990|6.990|6.990||BTC0002|2|60|20050814|99999999|||CORK BALL FLOATS|7.0|6.5|2.0|4.160|G|PT|PORTUGAL|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|7974|NATURAL|1"  3PK|Y|N|N|Y|F|||||||
C|701|221982|77101234|TRADITIONALS SHORT|616-19339|1068571||600|610|95|2|MENS CLOTHING|COLLECTIONS|AFTCO|BOTTOMS|CL5|224153|M0101|54683800044|A|01||||V|27.000|55.000|55.000|55.000||.000|.000|.000||BTC0143|2|3|20190303|99999999|||TRADITIONALS SHORT|13.8|9.3|1.5|8.640|G|ZZ|RESEARCH|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|17111|KHAKI|34|N|N|N|N||||||||
C|701|224881|22782700|SHAD JIGS|185-27716|1073058||151|180|110|50|SALTWATER FISHING|TERMINAL|JIGHEADS|PL JIGHEADS|F04|223640|OASSH1410-08|92229258676|A|01||||B|1.550|4.890|4.890|4.890||6.190|6.190|6.190||BTC0002|33|72|20051120|99999999|||SHAD JIGS|3.0|2.0|.8|3.360|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|8365|UNPAINTED|1/4 OZ 10PK 2/0|Y|N|N|Y|F|||||||
C|701|224897|22771507|SHRIMP BODY JIG HEAD|185-27755|1073090||151|180|110|50|SALTWATER FISHING|TERMINAL|JIGHEADS|PL JIGHEADS|F04|223640|OAT1210-01|92229258843|A|01||||B|1.700|4.890|4.890|4.890||.000|.000|.000||BTC0002|38|72|20050814|99999999|||SHRIMP BODY JIG HEAD|3.0|2.0|.8|4.320|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|8361|RED|1/2 OZ 10PK 3/0|N|N|N|N||||||||
C|701|236982|22779302|ROUND HEAD JIGS|185-27706|1073051||151|180|110|50|SALTWATER FISHING|TERMINAL|JIGHEADS|PL JIGHEADS|F04|223640|OAC1210-05|92229258645|A|01||||B|1.750|4.790|4.790|4.790||5.990|5.990|5.990||BTC0002|67|72|20051120|99999999|||ROUND HEAD JIGS|3.0|3.0|.8|4.000|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|8364|CHARTREUSE|1/2OZ.10PK 4/0|Y|N|N|Y|F|||||||
C|701|236987|22777801|JIG HEADS-FLTHD|185-35040|1076864||151|180|110|50|SALTWATER FISHING|TERMINAL|JIGHEADS|PL JIGHEADS|F04|223640|OAD1410-02|92229259031|A|01||||B|1.750|4.890|4.890|4.890||6.290|6.290|6.290||BTC0002|5|72|20050925|99999999|||JIG HEADS-FLTHD|6.1|3.0|.5|12.000|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|8363|WHITE|1/4 OZ 10PK 2/0|Y|N|N|Y|F|||||||
C|701|236988|22777802|JIG HEADS-FLTHD|185-35040|1076864||151|180|110|50|SALTWATER FISHING|TERMINAL|JIGHEADS|PL JIGHEADS|F04|223640|OAD1410-05|92229259048|A|01||||B|1.750|4.890|4.890|4.890||.000|.000|.000||BTC0002|19|72|20050904|99999999|||JIG HEADS-FLTHD|4.5|3.0|.5|2.000|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|8363|CHARTREUSE|1/4 OZ 10PK 2/0|N|N|N|N||||||||
C|701|237923|24336707|MARLIN LURE|175-32334|1075071||151|175|10|20|SALTWATER FISHING|LURES|BIG GAME LURES|BRAND VINYL SKT LURES|F02|200574|ZM-2 R-07|723653020071|A|01||||V|14.960|27.990|27.990|27.990||.000|.000|.000||BTC0002|6|12|20050814|99999999|||MARLIN LURE|12.5|1.4|1.4|6.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|8100|BLACK/PURPLE|11.5" 4.5OZ.|N|N|N|N||||||||
C|701|247416|57880400|SKI MIRROR|220-99085|2045293||200|220|10|180|MARINE|MARINE ACCESS|NON-ELECTRICAL ACCESS|BOAT ORGANIZATION|M04|3061|13055-4|48903130554|A|01||||V|12.730|33.990|33.990|33.990||41.990|41.990|41.990||BTC0002|||20050814|99999999|||SKY MIRRORS|8.0|4.6|2.6|16.000|A|TW|TAIWAN|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||.00000|43668|STANDARD|7" X 3.25"|N|N|N|N||||||||1907
C|701|249497|44622421|SSW HOOKS|185-52402|1082666||151|180|40|10|SALTWATER FISHING|TERMINAL|HOOKS|HOOKS|F04|3510|5111-111|54831002214|A|01||||V|2.315|5.190|5.190|5.190||6.290|6.290|6.290||BTC0002|20|60|20050911|99999999|||SSW HOOKS|4.3|2.5|.3|.300|A|JP|JAPAN|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|21648|BLACK CHROME|1/0  8 PK|Y|N|N|Y|F|||||||
C|701|252713|26056821|PANTHER MARTIN FLY|131-31932|1074739||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2605|2 PMF GO|23634010603|A|01||||V|2.640|4.790|4.790|4.790||5.990|5.990|5.990||BTC0002|24|60|20050821|99999999|||PANTHER MARTIN REG|5.0|1.9|.6|.160|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|2873|GLD ORNG|1/16 OZ|Y|N|N|Y|F|||||||
C|701|252714|26056822|PANTHER MARTIN FLY|131-31932|1074739||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2605|2 PMF SO|23634010627|A|01||||V|2.640|4.790|4.790|4.790||5.990|5.990|5.990||BTC0002|12|36|20050821|99999999|||PANTHER MARTIN REG|5.0|1.9|.6|.160|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|2873|SLVR ORNG|1/16 OZ|Y|N|N|Y|F|||||||
C|701|252952|29614714|KROCODILE SPOON|36109|1274077||100|133|20|60|FISHING|COLD WATER LURES|SPOONS|BRANDED CASTING SPOONS|F03|2613|1003-014-0314|49762000576|A|01||||V|2.870|6.990|5.990|5.990||7.990|7.990|7.990||BTC0002|3|6|20060910|99999999|||KROCODILE|4.6|1.9|.9|.480|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|8346|RAINBOW TROUT|1/4 OZ|Y|N|N|Y|F|||||||
C|701|252995|29680330|SUPER DUPER|133-06580|1063652||100|133|20|60|FISHING|COLD WATER LURES|SPOONS|BRANDED CASTING SPOONS|F03|2613|1303-501-0130|49762000279|A|01||||V|2.420|4.490|4.490|4.490||5.290|5.290|5.290||BTC0002|19|12|20051002|99999999|||SUPER DUPER|4.7|2.2|.5|.260|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|2905|NICKEL/RED HEAD|1/12 OZ|Y|N|N|Y|F|||||||
C|701|253079|27003240|RAT-L-TRAP|50196|1648778||100|130|20|20|FISHING|HARDBAITS|BRANDED HARDBAITS|BRANDED LIPLESS CRANKBTS|F02|2609|RT39G|51875122397|A|01||||V|4.410|7.490|5.990|5.990||7.990|7.490|7.490||BTC0002|72|36|20050814|99999999|||RAT-L-TRAP|3.8|1.9|.9|.960|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|7601|GOLD TN SHAD|1/2 OZ|Y|N|N|Y|F|||||||
C|701|253429|27177575|DEEP TENY WEE CRAW|130-00635|1062397||100|130|20|10|FISHING|HARDBAITS|BRANDED HARDBAITS|BRANDED CRANKBAITS|F02|2615|D7775|20554015725|A|01||||V|3.540|5.990|5.990|5.990||6.990|6.990|6.990||BTC0002|1|99|20050814|99999999|||DEEP WEE CRAWFISH|5.0|1.9|.8|.160|G|CN|CHINA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|2952|DITCH|1/9 OZ 1 1/2"|Y|N|N|Y|F|||||||
C|701|255296|94772500|FLOATNG KEY CHAIN|71025529|2486899||700|710|20|20|GIFTS|GIFTS/NOVELTIES|GIFTS/NOVELTIES|DECALS|G04|2740|BPS061|33548142352|A|01||||B|.560|1.990|1.990|1.990||2.990|2.990|2.990||BTC0002||1500|20110410|99999999|||KEY CHAIN|4.5|1.4|1.4|1.000|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||B|.00000|33176|RED|LG TUBE|Y|Y|N|Y|B|||||||
C|701|256462|49107207|KRYSTAL FLASH|177-02046|1062831||175|177|70|60|FLYFISHING|FLIES & FLYTYING|TYING MATERIALS|FLASH MATERIAL|F10|2848|KF100|53526271164|F|01||||B|2.350|5.790|5.790|3.880|32% OFF|7.290|7.290|3.880|46% OFF|BTC0002|||20050911|99999999|||KRYSTAL FLASH|7.5|1.8|.2|.160|A|US|UNITED STATES|EAR99|N|N|N|Y|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||.00000|3057|BLACK|-|N|N|Y|N||||||||1851
C|701|260881|42280600|PREMIUM LINE|77355|1848214||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PC00014010|43473140101|A|01||||V|7.030|13.990|13.990|13.990||17.490|17.490|17.490||BTC0002|5|24|20050925|99999999|||PREMIUM LINE|2.8|2.8|2.6|5.120|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2361|CLEAR 1350 YDS|10LB #1/4|Y|N|N|Y|F|||||||
C|701|260886|42281301|PREMIUM LINE|77353|1848212||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PP00014015|43473142150|A|01||||V|7.030|13.990|13.990|13.990||.000|.000|.000||BTC0002|2|24|20050925|99999999|||PREMIUM LINE|2.8|2.8|2.6|5.120|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2361|PINK 750 YDS|15LB #1/4|N|N|N|N||||||||
C|701|260888|42281801|PREMIUM LINE|77353|1848212||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PP00014020|43473142204|A|01||||V|7.030|13.990|13.990|13.990||.000|.000|.000||BTC0002|8|12|20050814|99999999|||PREMIUM LINE|2.8|2.8|2.6|5.120|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2361|PINK 600 YDS|20LB #1/4|N|N|N|N||||||||
C|701|260889|42282300|PREMIUM LINE|77355|1848214||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PC00014025|43473140255|A|01||||V|7.030|13.990|13.990|13.990||17.490|17.490|17.490||BTC0002|3|12|20050925|99999999|||PREMIUM LINE|2.8|2.8|2.6|5.120|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2361|CLEAR 500 YDS|25LB #1/4|Y|N|N|Y|F|||||||
C|701|260891|42282900|PREMIUM LINE|77355|1848214||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PC00014030|43473140309|A|01||||V|7.030|13.990|13.990|13.990||17.490|17.490|17.490||BTC0002|20|24|20050828|99999999|||PREMIUM LINE|2.4|2.3|2.6|4.800|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2361|CLEAR 400 YDS|30LB #1/4|Y|N|N|Y|F|||||||
C|701|260893|42283400|PREMIUM LINE|77358|1848309||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PC00012012|43473120127|A|01||||V|14.500|26.990|26.990|26.990||.000|.000|.000||BTC0002|7|12|20050814|99999999|||PREMIUM LINE|6.0|6.0|2.2|14.240|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2362|CLEAR 2000 YDS|12LB #1/2|N|N|N|N||||||||
C|701|260904|42286601|PREMIUM LINE|77356|1848306||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PP00012040|43473122404|A|01||||V|14.500|26.990|26.990|26.990||.000|.000|.000||BTC0002|4|12|20050814|99999999|||PREMIUM LINE|6.0|6.0|2.2|13.920|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2362|PINK 700 YDS|40LB #1/2|N|N|N|N||||||||
C|701|260905|42287100|PREMIUM LINE|77358|1848309||151|180|10|20|SALTWATER FISHING|TERMINAL|LINE|MONOFILAMENT|F04|2932|PC00012050|43473120509|A|01||||V|14.500|26.990|26.990|26.990||34.990|34.990|34.990||BTC0002|4|12|20050904|99999999|||PREMIUM LINE|6.0|6.0|2.2|14.240|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|7.00000|2362|CLEAR 500 YDS|50LB #1/2|Y|N|N|Y|F|||||||
C|701|269650|27661801|CLASSIC VIBRAX|41518|1353606||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-00-100|27752600104|A|01||||V|2.480|4.490|4.490|4.490||5.490|5.490|5.490||BTC0002|19|30|20180304|99999999|||CLASSIC VIBRAX|5.5|1.9|.6|.160|G|ID|INDONESIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|SLV|7/64 OZ|Y|N|N|Y|F|||||||
C|701|269655|27662602|CLASSIC VIBRAX|41519|1353607||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-10-200|27752601200|A|01||||V|2.480|4.490|4.490|4.490||5.490|5.490|5.490||BTC0002|86|12|20180304|99999999|||CLASSIC VIBRAX|5.5|1.9|.6|.160|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|GLD|1/8 OZ|Y|N|N|Y|F|||||||
C|701|269664|27665002|CLASSIC VIBRAX|41515|1353576||100|133|50|60|FISHING|COLD WATER LURES|SALMON/TROUT|INLINE SPINNERS BRNDED|F03|2613|60-40-200|27752604201|A|01||||V|3.230|5.790|4.490|4.490||6.990|5.490|5.490||BTC0002|21|12|20180304|99999999|||CLASSIC VIBRAX|6.5|2.3|.9|.480|G|EE|ESTONIA|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|15442|GLD|3/8 OZ|Y|N|N|Y|F|||||||
C|701|269788|20558217|SLIDER WORM|132-03687|1063082||100|132|20|10|FISHING|SOFTBAITS|BRANDED SOFTBAITS|BRANDED WORMS|F02|3189|SWG17B|34398331170|A|01||||V|2.710|5.490|5.490|5.490||.000|.000|.000||BTC0002|12|12|20050814|99999999|||SLIDER WORM|5.3|4.9|.8|1.760|G|ZZ|RESEARCH|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|15762|PPKN/BLK FLAKE|4" 18PK|N|N|N|N||||||||
C|701|269792|28376004|CRAPPIE SLIDER GRUB|132-55913|1083439||100|132|20|30|FISHING|SOFTBAITS|BRANDED SOFTBAITS|BRANDED PANFISH PLASTICS|F02|3189|CSG4|34398200049|A|01||||V|1.680|4.290|4.290|4.290||.000|.000|.000||BTC0002|117|24|20050814|99999999|||CRAPPIE SLIDR GRUB|5.3|4.9|.5|.960|G|US|UNITED STATES|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|15770|WHT|1 1/2" 18PK|N|N|N|N||||||||
